"Measure code","AGE_GRP","SEX","COUNTRY_REGION","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"HFAMDB_848","75_79","FEMALE","HRV","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77000","78500","79300","79600","80000","77300","70000","70000","69900","69900","69200","71100","72400","71200","72300","69800","93052","94700","95500","96500","98528","101306","103800","106417","108973","109215","108816","109377","109300","107889","107525","106516"
"HFAMDB_848","75_79","FEMALE","CYP","","","","","","","","","","","","","","","2200","2200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9378","9843","10115","10371","10551","10678","10931","11235","11542","11552","12055","12558","13035","13379","14032"
"HFAMDB_848","75_79","FEMALE","CZE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","190000","190600","191200","192400","192200","184900","168500","148300","127500","115100","119400","136900","160300","184300","201660","208733","209102","206955","204453","202209","201645","202113","201999","201010","198093","193720","188731","184680","182938","184409","189553","198005"
"HFAMDB_848","75_79","FEMALE","DNK","37500","38100","39600","40900","42100","43600","44900","46000","47300","48900","50700","52200","53600","55100","56300","57200","58500","60100","61500","63800","66200","67500","70100","72600","75900","76800","79500","81600","83600","85500","87400","89000","90500","92300","94500","96500","97800","99000","99800","99800","99100","98300","96900","95700","93800","95400","96700","98100","98100","99139","97643","95910","94184","93030","91495","89969","89076","88511","88140","88407","89640","91167","93574","96754","99932","102978",""
"HFAMDB_848","75_79","FEMALE","EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26300","26400","26800","27133","27500","28100","28500","28900","28882","28020","26099","23692","21891","20723","20006","20803","22879","24980","26997","29455","30975","31855","32510","33115","33635","34040","34390","34165","33390","32960","32973","33646","34834","36221","37125",""
"HFAMDB_848","75_79","FEMALE","FIN","31500","31700","32300","32800","33300","34000","34400","34900","36000","37200","38300","39500","40700","41800","42800","43200","43700","44300","44400","45200","47200","49000","51100","53800","57000","59700","62400","65300","67700","70000","72800","75800","79100","82600","85800","88800","91100","92700","93700","93900","93400","92100","90800","90200","88400","88500","92000","94900","97776","101872","104696","105248","105713","106215","107431","109000","109699","109708","108384","106308","104969","104525","105265","107757","111382.5","",""
"HFAMDB_848","75_79","FEMALE","FRA","565000","588800","607100","614900","622400","629300","635100","645200","658100","671800","686300","698700","711800","725300","738600","748900","759400","771200","782500","821400","830600","854400","877800","891100","910200","922400","942900","967700","987500","1005800","1020600","1026400","1034700","1050500","1063400","1074600","1054200","1087200","1092900","1097600","1018000","921200","821800","743800","688900","813700","958300","1084600","1123200","1221961","1260581","1254856","1254289","1259021","1266041","1273923","1311746","1321254","1320539","1316253","1304758","1285550","1265655","1248085","1236869","",""
"HFAMDB_848","75_79","FEMALE","GEO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58900","59600","61200","61614","62600","63500","65900","67800","69500","70350","72000","72750","70550","68100","67550","67050","66950","67450","68100","68700","68750","70700","76550","80200","82450","83650","83400","81900","79450","77500","80500","85700","91600","78800","88200",""
"HFAMDB_848","75_79","FEMALE","DEU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1829800","1706000","1528700","1344300","1231300","1273500","1435800","1630700","1788800","1892400","1902053","1872808","1840943","1827102","1825116","1819227","1803864","1780031","1748576","1750798","1805660","1889579","1999467","2112831","2240627","2339015",""
"HFAMDB_848","75_79","FEMALE","GRC","49500","51000","53100","55900","59500","63800","67900","71600","74600","76700","78200","76600","75300","77700","82600","85500","88200","91800","92000","89700","89200","86000","97000","102000","109100","115500","121800","129400","135400","139400","144200","147300","150200","152500","154700","157700","162500","160700","165100","169800","170600","168987","171032","172841","174501","176136","177807","179577","181349","183065","184688","196218","210967","224742","238763","253352","263403","267920","275297","284541","287575","289656","278053","278258","278498","275471",""
"HFAMDB_848","75_79","FEMALE","HUN","69500","73000","76100","78100","80100","82800","84400","88700","92900","97000","1e+05","103400","106000","108700","111800","112700","113300","115800","119000","122800","130200","136400","142000","147000","151100","155600","159100","161900","164500","166300","167900","169000","171900","175700","181300","187700","192500","196900","200800","202800","193019","177006","156695","136501","127473","137031","158034","182113","204957","209558","210762","220385","219076","217708","218995","220416","220235","220756","221369","220630","218833","217065","214610.5","214726.5","216044","219088","222601.5"
"HFAMDB_848","75_79","FEMALE","ISL","1200","1300","1300","1400","1400","1300","1300","1200","1200","1400","1300","1400","1500","1500","1600","1600","1700","1800","2000","2000","2100","2200","2200","2200","2200","2300","2300","2300","2300","2400","2500","2500","2500","2600","2600","2600","2700","2800","2800","2900","2900","3000","3000","3100","3100","3200","3300","3378","3493","3635","3674","3709","3844","3911","3916","4074","4260","4268","4225","4230","4155","4104.5","4081.5","4039.5","4014","4044","4083"
"HFAMDB_848","75_79","FEMALE","IRL","32600","32900","33100","33300","33500","33600","33600","33600","33400","33500","33500","33500","33600","33800","33900","34000","34100","34000","33900","33800","33800","34000","35500","37100","38300","39800","37600","38200","38900","39700","39400","39300","39700","40000","41700","42300","42900","44200","46200","47800","48800","48400","48400","47800","47500","47800","48900","49392","51569","52055","51989","52105","52438","52252","52203","52227","52345","51543","51846","52366","52366","55022","55947","57040","","",""
"HFAMDB_848","75_79","FEMALE","ISR","","","","","","","","","","","","","","","","","","","","","14500","15600","16700","17700","19100","24100","26400","27500","28900","30500","31300","32000","33400","36400","38700","41700","44400","46700","49000","50800","52300","54100","53100","51000","50300","51700","55600","60800","67600","73911","78990","82902","84926","84931.5","84160.5","83542.5","82794","82593","82906","83061","83713","86449","88978.67385","92675.06305","95823.51731","97491.6296",""
"HFAMDB_848","75_79","FEMALE","ITA","398000","394400","404500","413600","425600","435600","441700","453200","469900","491000","513900","515900","538700","556000","553100","571400","612000","631600","648400","662500","650500","672400","689500","696300","725300","753400","783800","810300","836900","865400","890600","913700","894400","923400","956700","990100","1022200","1056200","1090100","1115600","1130900","1113700","1097293","1001355","900927","847097","903029","1001052","1132510","1265368","1355939","1363020","1377756","1389850","1385060","1404031","1432955.5","1440841","1444211","1451775","1453468","1431520","1435253","1467388","1506980","1537866",""
"HFAMDB_848","75_79","FEMALE","KAZ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","124600","125300","126300","128143","129500","131200","137100","142600","146600","149400","148500","150100","153600","147600","111100","105100","106300","109100","118000","128243","128323","144347","154343","160368","162194","158563","150719","140502","129758","119145","128234","145627","165463","186162","201651",""
"HFAMDB_848","75_79","FEMALE","KGZ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28800","28200","27800","28000","27900","28200","29300","30300","30300","29200","27600","25800","23900","23000","23000","23400","24800","26800","28300","29806","31255","33230","35091","36546","37693","37666","36811","34564","31657","30618","31071","31948","33590","36034","37227",""
"HFAMDB_848","75_79","FEMALE","LVA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46100","46400","46600","46900","47300","47700","48300","49000","49500","49600","48400","45300","41300","37800","35600","34800","36000","39400","43700","47700","51365","54237","55898","56732","56912","56865","56639","56223","55416","54203","53385","53383","54295","55949","58275","60239",""
"HFAMDB_848","75_79","FEMALE","LTU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51300","52000","53400","53904","54800","55300","55900","56100","55162","53505","50629","46957","43305","41467","42417","45711","50688","56710","62151","65968","69333","72724","75643","77652","78465","78932","79591","79812","79361","79216","79762","80259","80494","81043","81014","80312"
"HFAMDB_848","75_79","FEMALE","LUX","","","","","","","","","","","3700","","","3800","","4000","4100","4200","4300","4400","4600","4800","5000","5100","5300","5500","5700","5900","5900","6000","6100","6400","6600","6800","7000","7000","7100","7200","7200","7200","7200","7000","6600","6100","5800","5900","6400","6800","7294","7766","7987","7833","7994","8118","8249","8487","8669","8703","8651","8570","8431","8292","8229","8322","8551","8744",""
"HFAMDB_848","75_79","FEMALE","MLT","","","","","","2000","2000","2000","2000","2100","2200","2200","2200","2300","2300","2300","2500","2700","2900","3000","3200","3000","3200","2800","2700","2800","3000","2900","3300","3500","3500","3400","4100","4000","3800","3500","4200","4200","4200","4200","4100","4000","3900","3800","3800","4100","4600","5000","5300","5500","5744","5869","5992","6099","6103","6298","6613","6832","7112","7351","7508","7671","7830","7964","8136","8250",""
"HFAMDB_848","75_79","FEMALE","MNE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6016","6456","7265","8022","8188","7911","5937","5271","4802","4789","5136","5767","6437","","","8039","8039","8039","8323","8677","8930","9156","9327","9569","9895","","","","","","",""
"HFAMDB_848","75_79","FEMALE","NLD","76100","79300","82700","85200","87900","91000","93300","95600","98400","101400","104600","108200","111900","115600","119400","122700","126500","130400","134800","139900","144800","149800","154900","159600","164000","168600","173500","179100","185100","191300","197800","203400","208100","212800","217800","221600","224000","227200","231000","234300","236300","238000","239000","237500","235200","239100","248000","255700","264300","273000","275681","273831","271960","270501","269855","271133","273551","276396","278474","279518","280287","281125","282466","285908","285908","299269","305392"
"HFAMDB_848","75_79","FEMALE","NOR","33000","34300","35400","36400","37600","38300","38600","39000","39600","40400","41500","42500","43900","44900","45600","46600","48000","49300","51500","53300","55100","57000","59100","62000","62900","64600","66300","68000","69500","70800","72100","73200","74300","75400","76700","78200","79600","81000","82300","83100","83700","84400","85300","86400","86900","88600","91000","92100","92400","92831","91417","88555","86019","83481","81258","79635","78461","77503","76237","74699.5","73444","72472","72121","72938","74977","77376",""
"HFAMDB_848","75_79","FEMALE","POL","143200","146800","149500","150500","149000","149500","155600","161800","168900","177200","182800","194200","204900","219300","227900","236500","241700","244800","256400","265000","303800","295200","312100","330300","351500","384000","389600","407000","423300","451700","451600","464300","478400","491600","503700","513200","519800","527600","534800","525700","510100","477300","437900","399500","382000","395400","427800","474900","533700","580200","615951","648497","667847","675293","688748","702200","715385","727842","732063","729240","726627","721575","719892","719343","720324","718269",""
"HFAMDB_848","75_79","FEMALE","PRT","65900","68600","66400","66200","67200","68000","68000","67000","67300","69500","80700","82900","83800","85400","83900","88000","86400","88100","88800","88100","89500","88800","88200","87800","90400","104600","106500","107200","107700","108100","118000","136800","141100","144300","147600","153132","158110","161024","163407","165363","164521","163095","163235","161628","159978","163355","169581","175871","184451","194028","200723","206042","211352","215741","219338","223142","227644","233313","239410","244632","249357","253242","254982","254688.5","254914","",""
"HFAMDB_848","75_79","FEMALE","MDA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35333","36028","36557","37078","37732","38866","40482","43363","45618","47159","47080","43885","39612","35498","35441","35977","39147","36702","40132","42335","43948","45100","45719","46637","47691","47763","48352","49502","48393","47002","46328","46339","46655","47408","48603","48836","48684"
"HFAMDB_848","75_79","FEMALE","ROU","","","","","","100300","109500","72600","79300","124400","131700","140000","142500","147700","155000","160200","162000","168900","175100","171000","176800","185400","191600","194100","199900","209200","217400","214400","238100","253600","250900","254000","263400","270300","276700","285800","297500","306400","316700","319800","320400","302900","272100","227500","212900","222600","242900","278200","323700","351200","364900","379324","380019","386538","391445","398790","405974","415138","421167","425973","429637","436192","446942","451896","458313","457979","447628"
"HFAMDB_848","75_79","FEMALE","RUS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2018000","2072300","2122700","2173600","2223200","2282300","2345000","2427200","2495700","2555400","2564400","2448900","2254400","2070600","1940300","1833900","1820200","1894000","2036800","2222500","2435445","2671432","2883006","2994758","3090995","3129268","3095078","2998823","2832894","2622918","2512642","2532254","2709384","2997533","2997533","3564261",""
"HFAMDB_848","75_79","FEMALE","SMR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","390","428","476","521","552","544","","","","","552","552","592","","","","602","596","602","612","623",""
"HFAMDB_848","75_79","FEMALE","SRB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","124527","138221","144938","149709","154527","157972","160652","163702","166018","167945","170243","171316","170335","175105","173192","171404","168689","166040",""
"HFAMDB_848","75_79","FEMALE","SVK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66975","68840","69648","70598","71509","71903","69912","63719","59743","52253","45827","49267","57399","68167","78800","85300","87444","87614","87215","86396","86397","87025","87826","88620","88943","88287","87627","87399","86323.5","86195","87266","",""
"HFAMDB_848","75_79","FEMALE","SVN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30900","31000","31800","32300","32500","30500","27400","23800","20900","20300","22500","24500","28700","33200","37100","38619","40442","41207","41815","42215","42845","43750","44227","44974","45037","45150","44538","44514","43860","43873","44215",""
"HFAMDB_848","75_79","FEMALE","ESP","242000","244000","246000","248000","250000","253000","257000","261000","265000","269000","275000","279000","284000","290800","298700","307100","313900","320200","326500","327500","345300","352700","375400","377700","374000","379800","418300","442700","467500","487800","510400","524400","538700","553700","567900","581000","593200","611300","621500","628800","633300","635800","642500","649500","659100","674700","696100","722800","751900","787520","804339","826231","847461","867720","887246","907018","927438","946292","960726","970943","977762","974218","988400","956291","906737","885320",""
"HFAMDB_848","75_79","FEMALE","SWE","71500","73200","75400","77900","80500","82900","84800","86200","87600","89700","92100","95100","98500","101900","104400","106400","108900","111300","113700","116600","120400","124000","127100","130500","134100","137800","142100","146800","151000","154700","158400","161600","165200","169500","174100","177700","180300","182900","184700","185400","185300","184800","184100","183100","182100","185700","192700","196400","198100","199272","196361","190150","185447.5","182487.5","179759","177225.5","175408.5","173828","171557","169304","167688","167177","168416","171571.5","176736","176736",""
"HFAMDB_848","75_79","FEMALE","CHE","49200","49900","52100","54000","55600","56700","57500","58500","59600","60900","62200","63500","64800","66100","67800","69200","70700","72900","75400","77900","80500","83400","86300","89300","92600","96200","1e+05","103800","107100","109600","112200","114200","116100","118800","121600","123600","125100","126300","126700","126700","125400","122400","119100","115900","113600","114900","119900","125000","129701","134360","137177","137821","139139","139344","139964","140926","141763","142703","143853","144663","145323","146252.5","147063.5","147943.5","","",""
"HFAMDB_848","75_79","FEMALE","TJK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21000","20800","20700","20848","20900","21100","21900","22700","23000","23200","23200","22500","20400","20300","20200","18571","18584","19229","20594","21798","22931","24752","27157","29101","34560","","","","","","","","","","",""
"HFAMDB_848","75_79","FEMALE","MKD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14500","13200","11900","11200","12700","14500","16600","18900","20800","21600","22432","22789","23228","23572","24461","25354","26034","27125","28412","29360","30093","30541","30479","30200","",""
"HFAMDB_848","75_79","FEMALE","TUR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","623935.5","622593.5","618579.5","619389.5","616105.5","627584","660716",""
"HFAMDB_848","75_79","FEMALE","TKM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14000","14100","14500","14737","15000","15500","16500","17400","17700","18000","17700","17600","15500","13900","16100","16700","17100","17600","17617.77400173","18676.13838973","20627.81376562","22002.28790294","22875.92861941","23666","23583.73758893","24818.713523","25059.11011109","24844.23452627","24445.24792858","22787.47333581","21576.73696462","22398.81072345","22728.60512944","","",""
"HFAMDB_848","75_79","FEMALE","UKR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","814100","842800","878400","891462","915800","943500","988200","1023200","1041800","1032500","966600","864700","775500","722800","699200","722200","780700","856400","931000","1000900","1068613","1108611","1143659","1156424","1155345","1130375","1072814","986049","894396","843882","856173","943858","","1133594","1197900",""
"HFAMDB_848","75_79","FEMALE","GBR","601900","625300","646800","662700","682400","694100","708800","724700","734000","742900","752000","761400","772900","783900","8e+05","810800","818600","833000","843800","857000","870500","873800","891800","906100","928500","950100","974800","992900","1017700","1035900","1054600","1077357","1092037","1109390","1126046","1134819","1138402","1141382","1144828","1148459","1146367","1137923","1107056","1052002","1001759","1048214","1092074","1134071","1180900","1215361","1170984","1146076","1126427","1112413","1106849","1108270","1110000","1110735","1112350","1108537","1107841","1111108","1118131","1137778","1160384","1170205",""
"HFAMDB_848","75_79","FEMALE","UZB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","107800","106700","104100","104637","103600","104100","106500","108700","106600","101700","98000","107700","98800","89500","87600","89500","94500","98400","103614","112140","117881","120859","125091","128869","129184","","","","127454","125749","130851","133553","137882","147412","",""
"HFAMDB_848","75_79","MALE","ALB","","","","","","","","","","","","","","","","","","","","","7000","7400","7800","8200","8600","9000","9200","9400","9600","9800","10000","10400","10800","11200","11600","12000","12200","12400","12700","12800","13600","13700","13700","13700","13800","13900","14100","14100","14400","14500","13900","16723","16704","17599","20051","22874","24759","25556","26436","27802","29392","31463","33511","35155","36649","37897",""
"HFAMDB_848","75_79","MALE","AND","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1028","947","838","810","792","796",""
"HFAMDB_848","75_79","MALE","ARM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13900","13900","14400","14583","14900","14900","15000","14500","13900","13400","13900","12900","12400","11800","11200","11400","12300","13300","15700","20200","22710","20752","24042","26461","28832","","","31720","","","","31237","32273","33410","33850","33120"
"HFAMDB_848","75_79","MALE","AUT","55000","56200","58100","59400","60300","61000","61300","61400","61900","62600","63000","62900","63900","64100","64200","63800","63800","64200","64000","64200","64800","65800","67600","69800","72400","75100","77700","80700","83200","85100","86900","88100","88203","87873","87825","87955","88233","89127","90118","90213","87105","79950","71225","63098","58722","60939","68503","77851","86570","92677","95891","98071","100239","102907","106620","110172","113133","114568","114531","113565","112078","111044","111043","112706","123310","141519","155917"
"HFAMDB_848","75_79","MALE","AZE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19200","19200","20400","21000","21900","22200","22900","23400","22400","20700","19300","17400","15900","15000","14800","15200","15300","15300","15400","22800","25900","29100","33400","37950","43100","","49250","","","","","","","","",""
"HFAMDB_848","75_79","MALE","BLR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64100","65600","66300","66237","66600","66600","66800","66800","66000","62900","54500","47800","46500","45100","44900","47400","52100","58200","63100","68105","73404","79262","86027","92089","96905","99268","98634","94911","89181","85180","85115","87404","90499","94227","95641",""
"HFAMDB_848","75_79","MALE","BEL","79700","82100","84500","85800","86500","87100","87600","88600","89600","90400","91300","91000","90500","90000","90000","89900","89800","90100","90000","89900","90800","92700","95100","97400","98500","101500","103300","105400","106400","109600","110700","110900","111900","112400","112700","113900","114200","114800","116700","118500","117900","113500","105500","96000","91200","96300","108171","114790","135917.5","146822","151669","153256","154466","155573","156872.5","159436","163418","167557","170382","172000","172750","171538","170566","171264","173329","173302",""
"HFAMDB_848","75_79","MALE","BIH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23500","23800","23000","22600","22100","21300","21200","","","","","","","","","","","","","","","","","","","50553","50508","59946","","59804","",""
"HFAMDB_848","75_79","MALE","BGR","41000","41400","41300","41700","42100","42400","43200","45400","48600","51000","53500","55400","55100","54900","55200","52400","52000","51900","51700","52400","55100","58100","61500","65600","68700","71300","75100","77300","80500","84500","87700","91000","94600","96000","97000","101700","101500","102000","100200","99700","102300","97600","84500","76000","73500","75400","84300","96900","106900","113100","117287","118683","119694","119628","119128","118294","116873","116685","118100","119212","118932","118676","117688.5","114020","110036","",""
"HFAMDB_848","75_79","MALE","HRV","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44600","45300","44700","44900","44500","42400","37800","37800","37700","37700","37100","38400","39100","38500","39100","38000","44149","47000","49700","53300","56139","59450","61627","63065","64879","65671","66295","67548","68488","68130","68547","68599"
"HFAMDB_848","75_79","MALE","CYP","","","","","","","","","","","","","","","2600","2700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7335","7644","7764","7897","8082","8289","8552","8876","9205","9309","9908","10454","11011","11502","12088"
"HFAMDB_848","75_79","MALE","CZE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","107700","108300","108600","109300","109100","104500","94300","82100","70300","63800","66800","76800","89500","102100","111010","114858","115797","115968","116374","117478","119679","121943","123917","125432","124958","123226","121490","119877","119754","121639","126489","133828"
"HFAMDB_848","75_79","MALE","DNK","33900","34200","35700","37300","38400","39300","40000","40500","41100","41900","43000","43900","44600","45100","45500","45700","46100","46500","47000","48000","49200","49700","50800","52000","53100","53200","54100","55100","56200","57200","58100","58900","59700","60900","62400","64000","65200","66600","67700","68000","67800","67400","66300","65600","64400","66000","66800","67800","68500","69189","68512","68137","68104","68020","68401","68236","68411","68627","69038","70022","71782","74035","76688","80324","83509","87364",""
"HFAMDB_848","75_79","MALE","EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10900","11000","11000","11079","11100","11300","11500","11600","11675","11505","10890","9786","9000","8569","8154","8327","8982","9559","10063","10860","11505","12405","13370","14175","15020","15675","15910","15795","15530","15345","15437","15860","16450","17194","17740",""
"HFAMDB_848","75_79","MALE","FIN","17200","17300","17600","17900","18100","18300","18500","18700","19100","19700","20200","20900","21400","21900","22400","22700","23100","23400","23500","23700","24600","25400","26200","27400","28800","30000","31300","32700","33900","35100","36300","37600","39300","41100","42800","44400","45700","46700","47100","47000","46800","46100","45300","44900","44200","44500","46600","48600","50820","54055","57111","59571","62203","64913","67507","69809","71905","73431","73847","73962","74686","75549","77030","80063","83610","",""
"HFAMDB_848","75_79","MALE","FRA","366000","379200","388400","389900","388700","384900","378600","375000","374900","377300","382000","386700","391100","394200","396800","397400","397500","398400","398700","419600","424400","441300","462200","482200","506000","540300","565200","589300","607100","618800","630500","636300","640600","649000","656500","663100","641200","676100","685400","690900","651200","589000","527500","481800","456700","550500","651300","736600","752700","815243","839765","838700","842708","851752.5","863870","877933","901008","916711","928183","936185","938393.5","936517","934695","933079.5","938932","",""
"HFAMDB_848","75_79","MALE","GEO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29900","30100","30800","30930","31300","31600","32300","32800","33200","34650","35750","36450","35600","34600","34550","34500","34700","35150","35700","36250","36350","38950","44300","47400","49800","51600","52000","51250","49850","49200","50800","53800","56600","48200","50500",""
"HFAMDB_848","75_79","MALE","DEU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","881900","815400","725500","636300","585900","612800","694700","788700","869100","916100","943989","968673","1005739","1069468","1146336","1211137","1254517","1275443","1276111","1298989","1363986","1448987","1551934","1647187","1762051","1850588",""
"HFAMDB_848","75_79","MALE","GRC","40200","41900","43900","46000","48000","50200","53300","54900","55400","56500","57300","60700","59200","59800","61900","63000","64000","65400","65200","63600","67200","66500","73000","76600","81000","85400","90100","95400","100300","104700","110100","113900","116900","118800","120900","124300","128300","126500","128400","130200","130400","131553","133409","134961","136297","137710","139224","140802","142394","143927","145415","153071","164979","176404","187315","197818","205336","208489","211775","217473","219486","218083","217261","215327","215061","213022",""
"HFAMDB_848","75_79","MALE","HUN","54600","56300","57600","58600","60000","61600","62800","64700","67100","69100","70400","71800","72800","73300","74300","74100","73900","74700","76000","77200","79900","82700","85900","89500","93400","97600","101300","104100","105500","105400","105700","105000","105600","107000","109400","112400","114700","116900","119000","119500","112669","101991","89495","77417","72067","77080","87704","99460","110636","112074","112326","118004","117080","116513","117119","118569","119631","120319","120747","120376.5","118734","116522","114622.5","114341.5","115196.5","117749","121750.5"
"HFAMDB_848","75_79","MALE","ISL","900","900","1000","1000","1000","1000","1000","1000","900","1100","1100","1100","1200","1300","1300","1300","1400","1500","1600","1700","1700","1800","1800","1800","1800","1800","1800","1800","1800","1900","2000","2000","2100","2100","2100","2100","2100","2200","2200","2200","2200","2300","2300","2400","2400","2500","2600","2718","2801","2930","2966","3033","3096","3193","3227","3403","3575","3622","3649","3633","3600","3533.5","3516.5","3546","3585","3627","3691"
"HFAMDB_848","75_79","MALE","IRL","31400","31600","31800","32100","32300","32300","32300","31800","31100","30700","30300","29700","29500","29400","29200","29000","28700","28500","28200","28000","27900","27800","28400","29000","29200","29600","28700","28900","29000","29100","29100","29200","29600","29800","31400","32000","32600","33800","34700","35100","35200","35700","35300","34300","34300","34700","35200","35630","36766","37018","36901","37064","37377","37353","37953","38845","40121","40573","41803","42864","42864","46344","47649","48789","","",""
"HFAMDB_848","75_79","MALE","ISR","","","","","","","","","","","","","","","","","","","","","13400","14200","15300","16300","17500","21400","23100","24300","25600","27100","28400","29700","31400","34800","36200","38300","40300","41400","41800","42200","42100","41600","39700","38100","37500","38900","44000","48100","51800","54677","56155","56777","57191.5","57373.5","57577.5","58295.5","59033","59559","60119","62139","63267","65376","68015.72611","71212.99038","73998.96883","75479.40563",""
"HFAMDB_848","75_79","MALE","ITA","329000","331800","337700","343600","352800","358200","358200","362200","368200","378100","389800","382000","388600","393500","400800","406000","409200","414900","418200","422700","401600","401100","409700","406600","444900","470000","499700","524700","546800","569000","588000","604400","569000","589000","613400","638100","659600","682400","705900","722100","730000","726400","730159","660783","588430","551980","590747","654133","736198","823944","885466","897823","919688","940553","958551","984251","1009239","1028630","1044450","1063499","1078455","1075436","1090160","1129831","1174809","1210901",""
"HFAMDB_848","75_79","MALE","KAZ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51900","53100","52900","53087","53100","52600","53500","55400","56700","56600","55200","55400","56300","47600","41600","39500","40100","39500","41900","46017","50811","60695","67380","72170","75576","75961","72864","68446","64286","61212","66161","75900","85997","94771","100921",""
"HFAMDB_848","75_79","MALE","KGZ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13400","13000","12700","12800","12700","12800","13300","13700","13600","12900","12000","11000","10000","9400","9200","9600","10400","11500","13900","15607","17455","19771","22146","23860","24065","23737","22773","21101","19956","19186","19311","19751","20559","21805","22306",""
"HFAMDB_848","75_79","MALE","LVA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21200","21800","22400","22500","22200","21800","21600","21300","21200","21000","20000","18300","16600","15200","14000","13700","14200","15200","16200","17100","17227","17839","19167","21073","22620","23935","25051","25388","24933","24249","23674","23619","24218","25319","26652","27674",""
"HFAMDB_848","75_79","MALE","LTU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29700","32000","33700","33022","33500","31900","30000","28100","24795","24215","23130","21603","19961","19137","19706","21219","23174","25555","27470","28301","29152","30849","32876","34789","36712","38319","39010","39093","38869","38524","38656","38873","39045","39442","39525","39230"
"HFAMDB_848","75_79","MALE","LUX","","","","","","","","","","","2700","","","2800","","2700","2800","2800","2800","2900","3000","3100","3100","3200","3300","3400","3500","3600","3500","3500","3700","3700","3800","4000","4000","4000","4100","4200","4100","4200","4200","4100","3900","3700","3500","3400","3500","3700","3867","4038","4155","4385","4691","5127","5539","5966","6332","6473","6463","6448","6384","6300","6345","6470","6673","6890",""
"HFAMDB_848","75_79","MALE","MLT","","","","","","1700","1800","1700","1700","1800","1800","1800","1800","1800","1700","1800","1900","2100","2200","2300","2400","2200","2300","1900","1900","2000","2100","2200","2200","2500","2200","2200","2700","2600","2500","2400","3100","3100","3100","3100","3000","2900","2800","2700","2700","3000","3400","3700","3900","4000","4099","4182","4224","4266","4268","4335","4453","4570","4737","4899","5113","5436","5760","6032","6306","6469",""
"HFAMDB_848","75_79","MALE","MNE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4645","4775","4948","5043","4899","4544","3635","3156","2809","2766","3012","3359","3812","","","5371","5371","5371","5654","6095","6429","6695","6852","6929","7117","","","","","","",""
