"Measure code","AGE_GRP","SEX","COUNTRY_REGION","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"HFAMDB_837","25_29","ALL","BGR","685700","691200","693600","693100","681400","682500","664500","651700","652900","656500","656600","649600","637100","617100","593900","570200","567000","561500","562100","566700","575300","593700","614000","632800","658000","663100","685400","680400","674300","663500","651600","646800","646500","640600","634100","602700","602700","616200","612100","606600","598400","586700","539600","534800","545500","559500","573600","585400","589900","593900","601927","573614","583110","588760","586249","579233","570706","561424","552566","542777","532700","509401","489518.5","488808","487778.5","",""
"HFAMDB_837","25_29","ALL","HRV","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","372000","366300","358000","359300","354300","350200","347900","347700","347400","347300","342000","328300","334000","328900","333100","319500","294497","298400","301100","305100","309925","312664","314711","315447","314743","311985","306030","282272","278286","271211","262079","257280"
"HFAMDB_837","25_29","ALL","CYP","","","","","","","","","","","","","","","39100","39600","41300","40600","43000","44000","46100","","","","50600","","","","","","","","","","","","","","","","","","","","","","","","","48079","47787","49669","50074","50484","52153","55593","58079","60922","64479","68112","70581","74022","74924","72978","72172","70787","71184"
"HFAMDB_837","25_29","ALL","CZE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","696200","667800","658400","652200","667900","687600","691400","698400","696100","686600","684400","694600","717100","753300","800085","846093","883307","896668","906831","899086","877241","846167","817896","796693","771971","752477","724610","716212","707858","700831","693341","687811"
"HFAMDB_837","25_29","ALL","DNK","316200","310500","303500","301300","296700","291500","286600","281500","278600","277800","278900","281700","284200","289900","295400","301100","307500","318100","331600","350200","375500","389100","412200","426300","426400","422400","401000","387200","379100","375700","373800","373100","372800","371300","370000","371200","373800","376900","382500","391100","400500","412300","421700","422100","413400","403100","393300","386300","382600","382407","384297","381709","370102","360774","350972","339159","326799","321345","315911","312082","309632","313457","318444","327227","339464","353741",""
"HFAMDB_837","25_29","ALL","EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","117700","117900","119200","119710","120700","121200","121500","120600","118406","115085","110212","103897","98074","94588","93148","93584","94746","95241","94895","99245","98215","97335","96665","95935","95205","94545","94045","94310","95195","95605","95596","97078","97120","97848","98669",""
"HFAMDB_837","25_29","ALL","FIN","308300","308200","309400","311800","314200","316400","316700","314400","307600","299000","292300","287400","286500","292000","299600","299400","306300","313500","311100","309300","319000","340100","370100","408100","436300","451100","447700","437000","425400","414500","406600","403100","399800","394200","389100","384600","379900","376400","376600","377800","377300","376600","375400","371400","363100","352500","340900","327700","314069","305884","305325","309196","315838","323729","329414","331014","331071","332825","337550","342525","345349","345751","343367","340614.5","339749.5","",""
"HFAMDB_837","25_29","ALL","FRA","3281600","3218700","3217300","3205300","3197900","3206700","3226700","3246000","3247000","3231900","3193800","3137300","3118800","3106200","3068900","3017100","2939700","2877900","2874800","2917900","3016700","3351600","3672100","3964500","4243600","4397000","4398700","4362000","4302200","4260200","4214500","4204800","4211000","4207200","4209100","4204100","4209500","4207800","4236300","4262200","4313400","4324100","4325500","4302500","4277700","4270100","4284200","4316000","4321500","4204459","4129873","4005405","3905686","3819897","3775535.5","3802373","3823343","3888679","3906024.5","3908152.5","3889529","3859728","3831973","3837765","3844967","",""
"HFAMDB_837","25_29","ALL","GEO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","390200","399400","414400","421582","432700","445600","456800","465600","467300","460100","454900","444150","416200","387650","371250","355900","343350","334100","325750","317450","312200","310000","309150","311100","318850","326450","329450","332150","338000","352200","355700","359500","360000","297900","278200",""
"HFAMDB_837","25_29","ALL","DEU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6919600","7048400","7128800","7134600","7010400","6807200","6550600","6215800","5804900","5402300","5078727","4841386","4714911","4691606","4724552","4799175","4885549","4948198","4981887","4979091","4962722","4969004","5022759","4991795","5101370","5277256",""
"HFAMDB_837","25_29","ALL","GRC","584500","610700","641300","668200","683200","698500","709700","718400","726800","734800","734200","725100","716400","706200","689900","673300","649800","623500","596500","569400","509200","501400","567500","595600","608900","614300","614000","611200","613600","620900","649600","671700","673200","672200","681200","696700","705100","700100","704000","709900","718500","721196","737784","753419","768594","783262","797459","810986","823414","834487","842936","849059","853007","854982","850227","845178","840244","828024","812407","793540","763478","725937","707658","651907","622648","602410",""
"HFAMDB_837","25_29","ALL","HUN","788500","789700","783100","776800","777300","778000","772600","744900","736900","727300","714000","700100","688200","679200","675800","680200","690000","704000","718200","734400","737700","734600","739900","755300","770300","792500","824800","844200","859700","888600","901400","915500","914100","889700","840000","782200","732400","693800","667600","650600","615246","610821","621794","644259","667834","690069","707875","718085","721827","742293","783753","802172","830478","850721","852926","831830","802923","772396","741584","713346.5","692475","679234","612655","609964","611714","614783","618393.5"
"HFAMDB_837","25_29","ALL","ISL","11300","11200","11200","11300","11600","12100","12400","12600","12600","11400","12100","11800","11600","11400","11400","11300","11400","11800","12400","13000","13600","14200","15000","15600","16300","16900","17400","17700","18000","18400","18700","19200","19800","20300","20700","21100","21100","21300","21800","21900","21800","21900","21900","21500","21000","20300","19600","19587","20149","20563","20995","21573","21370","20616","20866","21439","22553","23707","25517","24914","23652.5","22846.5","22376.5","22505.5","22992.5","23802","25036"
"HFAMDB_837","25_29","ALL","IRL","201100","198400","192900","187700","182200","176100","169800","164900","159100","154800","150000","145400","146100","147200","148100","148800","149300","153800","157900","162200","167200","173000","180200","187600","190400","196400","214000","222300","230600","239400","242400","246100","251000","255900","255500","257400","258500","254900","252400","242700","232300","246400","247000","246000","247300","252500","259100","264414","272419","279731","289367","300831","312693","318910","329385","351412","373078","405073","416696","413369","413369","362877","341195","319966","","",""
"HFAMDB_837","25_29","ALL","ISR","","","","","","","","","","","","","","","","","","","","","156900","175700","201000","224700","241300","284300","298100","307500","316700","328300","335700","335500","333800","312700","322800","324800","324700","324900","326400","329900","339700","360600","372500","382000","393000","406800","413700","434700","455500","476900","498550","517205","531053.5","539551","544426","545734","543941","543992","549110","565875","572651","575375","579643.6103","582110.1205","585092.3961","590087.7354",""
"HFAMDB_837","25_29","ALL","ITA","3933000","3873400","3972300","3973200","3963700","3971600","3983400","3953000","3914900","3897300","3860900","3808100","3795800","3831200","3889800","3966500","4013100","3997800","3934700","3814200","3668700","3650900","3765100","3826000","3952700","4117000","4176500","4101900","4001700","3930200","3894800","3887300","3861200","3939700","4022400","4112200","4217700","4330700","4453700","4594500","4729500","4720700","4676917","4708493","4703606","4650556","4587477","4539489","4502017","4460076","4402368","4339851","4171691","4079023","3956467","3806718","3737343.5","3645953","3585522","3529982","3487901","3306680","3275734","3277373","3292765","3271559",""
"HFAMDB_837","25_29","ALL","KAZ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1292700","1317400","1376100","1402689","1445400","1495000","1534400","1548100","1530500","1482400","1415800","1348600","1292000","1218900","1222200","1175700","1181500","1153600","1159500","1168979","1171187","1178591","1192176","1210735","1225794","1241818","1266444","1295883","1335553","1399653","1450711","1510925","1567064","1608584","1632628",""
"HFAMDB_837","25_29","ALL","KGZ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","287200","299900","322100","331100","346700","362400","374600","380000","379300","373300","363700","352800","341800","335600","335400","341200","353100","364000","389900","395127","399909","404235","409938","417633","424759","430788","435113","439362","454745","469625","486380","510163","535399","556342","572439",""
"HFAMDB_837","25_29","ALL","LVA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","186800","188600","190900","195100","199400","203000","207000","209700","209900","207500","202300","195200","186600","178500","174400","174600","176800","177600","176000","173700","164149","161315","158083","155810","153462","151203","149803","150178","151712","151619","149397","148143","148842","148194","145913","143491",""
"HFAMDB_837","25_29","ALL","LTU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","250100","255500","272400","279245","291100","302300","310500","312800","310344","303969","294896","286444","278930","273018","270520","269338","266675","262221","255100","246486","237359","229783","224772","220445","215196","210321","207400","206910","207008","200303","193268","193503","194552","194891","195615","194637"
"HFAMDB_837","25_29","ALL","LUX","","","","","","","","","","","22900","","","23300","","23700","22900","22800","22600","22500","22300","23700","24300","25600","27300","28700","28700","29200","27300","28500","28800","29400","29900","30000","30300","30400","30700","31500","31900","32400","33000","33400","33800","33800","33500","33200","32900","32700","32114","31566","31174","30799","30450","30327","30503","30831","31508","32409","33402","34297","34991","35951","37093","38253","39568","41052",""
"HFAMDB_837","25_29","ALL","MLT","","","","","","18900","18500","20600","20800","21100","21300","21500","21400","20900","20100","19000","17800","18100","18200","20000","22200","24900","27300","27500","27600","28200","28600","28200","27900","28000","28200","28400","30600","30700","30500","29700","28600","28500","28200","27800","27100","26200","25300","24600","24200","23900","23500","23300","24000","24800","26309","27842","28777","29473","30126","30087","29621","29821","30274","30538","30439","30288","30323","30641","31194","31923",""
"HFAMDB_837","25_29","ALL","MNE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53985","54826","55704","56533","57100","57413","49084","48748","48639","48948","49145","49245","49710","","","45000","45000","45000","45287","45781","46344","46960","47739","48672","49371","","","","","","",""
"HFAMDB_837","25_29","ALL","NLD","796000","788700","779600","771000","765300","767000","771900","776200","777800","775800","770200","767200","768100","774500","789100","808000","826100","840200","859300","889000","916800","976300","1064000","1126100","1165000","1200600","1201100","1168800","1150700","1146100","1151400","1161200","1169600","1179200","1193300","1210000","1228900","1248600","1268600","1285600","1298500","1307300","1308200","1305900","1302800","1299800","1293400","1280300","1252900","1205200","1147547","1095458","1051637","1020190","1001064","992407","990680","989592","990840","995664","1000447","1006425","1017351","1030084","1030084","1060838","1080545"
"HFAMDB_837","25_29","ALL","NOR","267900","258700","251000","242500","234700","230100","225300","220800","216000","210000","204100","196500","194600","195700","199600","204900","209500","215000","223900","237300","252900","273300","294100","312900","314200","315200","311000","305200","302900","302600","303500","306700","309800","311000","312000","312600","312700","314000","316900","319900","323400","328300","333900","339300","343400","344500","343600","342900","340700","335715","329575","320890","310112","300729","293476","289036","288325","292598","299471","304843.5","310107","317652","326812.5","336884.5","347828","357914",""
"HFAMDB_837","25_29","ALL","POL","2107300","2204300","2260200","2289200","2318400","2335600","2354100","2378400","2399100","2394400","2330600","2318300","2296000","2240500","2245600","2216400","2163600","2095700","2074800","2020800","1910000","1949100","2107300","2320800","2665200","2933400","3010400","3145200","3243500","3326900","3350000","3384700","3397700","3395900","3370500","3310300","3202700","3078600","2949000","2788300","2678200","2590100","2527000","2480000","2449400","2446800","2480600","2542900","2619200","2707900","2727637","2821540","2904945","2972659","3033514","3085650","3112418","3142934","3201628","3256947","3170734","3162038","3112577","3027445","2916115","2823199",""
"HFAMDB_837","25_29","ALL","PRT","678400","705600","707000","717400","726500","733300","740900","747600","728100","736600","673200","684500","679700","680500","671700","653000","621800","615600","616300","614100","518700","529500","528600","532700","564400","620400","679800","684900","688200","691200","762000","683400","696400","713900","730500","746447","760529","765747","762453","755784","742685","734688","736363","739537","742324","746248","753863","763644","773548","785455","799727","815006","827592","829842","819610","801781","778805","752856","728212","705438","678645","650059","622197","596320","576124","",""
"HFAMDB_837","25_29","ALL","MDA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","346038","344169","347932","355774","364226","373112","379349","378720","372530","359361","340105","320486","300969","283610","283638","278448","275925","226600","232910","245211","262625","278536","289180","295653","299930","302814","297626","293890","301302.5","310895.5","320857","331388.5","343488","353075","355790","352905","344842"
"HFAMDB_837","25_29","ALL","ROU","","","","","","1540800","1560800","1592000","1602600","1599900","1583500","1570500","1562200","1565700","1576300","1579400","1557100","1466500","1398100","1334400","1282600","1258500","1272400","1309900","1384500","1489500","1584900","1602500","1724000","1752200","1773500","1797500","1813800","1814000","1807700","1736300","1671000","1598900","1513600","1444200","1394400","1344000","1279300","1553700","1722400","1860900","1966300","2023800","1841000","1792800","1806800","1854851","1733618","1769396","1790282","1786029","1778735","1740686","1679885","1627924","1611264","1590275","1326630","1368574","1399053","1381602","1324645"
"HFAMDB_837","25_29","ALL","RUS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12191700","12377900","12535100","12767900","12936200","13012600","13085300","13029800","12775200","12332400","11724300","11056500","10421400","9782900","9501200","9459000","9514900","9678900","9905000","10087900","10222673","10330523","10387835","10633454","10838459","10965291","11107188","11320025","11684146","12075173","11960244","12170049","12442007","12539041","12539041","12516038",""
"HFAMDB_837","25_29","ALL","SMR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2187","2170","2124","2066","1972","1932","","","","","1996","2131","2023","","","","1623","1583","1545","1506","1502",""
"HFAMDB_837","25_29","ALL","SRB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","480306","484468","491424","500774","508941","513703","516638","517561","515849","513378","511692","511603","509802","485927","480207","473867","463847","453095",""
"HFAMDB_837","25_29","ALL","SVK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","435620","427397","418594","408658","400879","398577","396725","389675","377964","370627","371540","368572","370114","377720","392300","409900","427703","439021","453336","463203","469275","471448","469608","466285","462148","456194","451302","437059","431778.5","424454.5","416635.5","",""
"HFAMDB_837","25_29","ALL","SVN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","160400","158600","157400","156800","156100","157100","156400","154300","151800","149100","144300","144900","139900","139400","140400","142010","147923","149560","150526","152065","153556","153741","153990","155064","151036","147985","143004","139655","138064","134654","129961",""
"HFAMDB_837","25_29","ALL","ESP","2366000","2375000","2384000","2393000","2402000","2412000","2415000","2418000","2421000","2424000","2428000","2433000","2441000","2227000","2161000","2104000","2123000","2142800","2174600","2207500","2214000","2192400","2282700","2397800","2443600","2455000","2458200","2493900","2517900","2528400","2501000","2572500","2645400","2708700","2788800","2869300","2945500","3014600","3082000","3143400","3200600","3249000","3265400","3195000","3218300","3234600","3247000","3262100","3280800","3338356","3361505","3439884","3538292","3614444","3664963","3693600","3682358","3664374","3607306","3469805","3294758","3116311","2983929","2820648","2691482","2598734",""
"HFAMDB_837","25_29","ALL","SWE","545400","524400","508800","496000","483200","472900","466000","460800","453800","445200","438700","436000","437600","444400","457900","473900","490400","510800","537600","572000","612700","649900","672300","679300","675300","663200","644900","626600","610300","594900","583400","578100","574700","569500","565700","562400","558300","557600","563600","580500","603800","625100","641400","648800","643100","628800","614900","603500","595400","594034","593666","586546","574834","562349.5","550835","544890","545897.5","551094","558671","567324","576841","588530","602098","620157.5","643505","643505",""
"HFAMDB_837","25_29","ALL","CHE","357800","358300","360100","362600","365600","369700","373900","378400","383300","387400","390400","396500","404500","411600","418700","423900","430800","445300","465400","487000","502600","509500","519600","526200","526900","518300","501900","487400","476900","468600","464500","467200","475000","478200","484800","492400","501000","511300","523800","538300","554000","568200","583900","581800","573100","559600","542700","523700","511698","495667","482720","473488","464849","464150","463536","465600","469677","478034","491084","502592","509217","524578","530031","537732.5","","",""
"HFAMDB_837","25_29","ALL","TJK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","283900","297500","327100","341595","363600","390500","414200","432800","443900","447000","443300","452700","439700","445300","447700","446904","454856","460963","465105","471320","478217","485042","494790","510504","552138","","","","","","","","","","",""
"HFAMDB_837","25_29","ALL","MKD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","152700","152600","152200","151300","151200","151000","151800","152800","153700","155700","158317","153558","154565","156073","157384","158513","160339","162300","163591","164423","164583","164376","164358","163634","",""
"HFAMDB_837","25_29","ALL","TUR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6513848.5","6473391","6372077.5","6288455.5","6273824.5","6279768","6268226",""
"HFAMDB_837","25_29","ALL","TKM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","224500","237000","259800","267998","283500","298400","311300","319200","323800","324000","322100","320100","336600","343300","366700","374900","383300","389600","363705.31250499","371335.75580128","405242.56095384","416722.69006861","414507.33763306","428967","421234.50991602","430893.89773592","441183.34463051","453659.24316198","468190.12059724","470913.67472033","481033.18082874","498409.87081195","505748.33129168","","",""
"HFAMDB_837","25_29","ALL","UKR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3814300","3859500","3925800","3960888","4011500","4048900","4038900","3999900","3913100","3774500","3642600","3546700","3452400","3360700","3320500","3335300","3389100","3462900","3534100","3591400","3613821","3397023","3396033","3410477","3430358","3448818","3483056","3570524","3675157","3745050","3807066","3858376","","3538477","3430925",""
"HFAMDB_837","25_29","ALL","GBR","3855500","3732400","3625800","3557600","3490300","3437800","3406700","3376500","3334700","3288700","3273500","3266300","3309400","3345100","3387300","3409800","3385300","3390900","3441100","3505100","3588500","3644800","3937400","4083100","4132100","4174700","4181300","3976200","3879700","3838700","3803100","3809817","3856753","3888618","3977789","4100861","4234716","4368795","4489011","4611746","4708155","4782066","4793553","4758072","4703619","4621424","4567124","4481290","4376831","4247228","4139331","3926314","3774840","3682182","3678100","3761672","3856127","3966264","4074303","4157484","4249780","4331977","4317845","4349970","4392423","4441234",""
"HFAMDB_837","25_29","ALL","UZB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1215700","1285800","1411600","1463754","1552700","1645700","1723000","1771200","1791800","1789500","1780400","1903400","1818800","1744300","1767800","1793000","1850700","1905100","1950705","1993710","2030200","2054021","2077201","2121907","2172330","","","","2451010","2589795","2744486","2867650","2973666","3042651","",""
"HFAMDB_837","25_29","FEMALE","ALB","","","","","","","","","","","","","","","","","","","","","74000","75600","77200","78800","80400","82000","86400","90800","95200","99600","104000","109600","115200","120800","126400","133600","136500","139300","142100","144200","147900","144500","138800","134000","131900","131700","133500","136500","137200","137800","122500","111067","111839","110757","114060","95307","93466","93572","94538","95349","97033","97720","97283","96873","95783","94005",""
"HFAMDB_837","25_29","FEMALE","AND","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3013","2860","2542","2298","2185","2138",""
"HFAMDB_837","25_29","FEMALE","ARM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","141400","147700","156800","159625","165600","169700","172100","170900","166700","162500","163800","159700","155500","149600","143000","138400","136800","137000","138000","143100","144481","116069","118775","122357","126588","128801","","138806","148257","","","141596","143029","143027","142904","142596"
"HFAMDB_837","25_29","FEMALE","AUT","298800","293700","280000","266900","254500","243500","234300","227500","221500","214800","207600","202100","196400","195300","207900","233100","257900","276000","287800","287700","269700","240500","237300","241400","248200","251600","258800","258400","253600","251100","251600","260200","268441","275725","284170","292840","300580","307397","314881","323666","331956","338493","343089","344492","341713","334986","326426","316803","304506","291394","280104","269964","260740","255068","252769","252940","257735","264287","270564","274849","277107","275963","274666","276074","279457","283950","290546"
"HFAMDB_837","25_29","FEMALE","AZE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","248300","266500","295700","305899","325600","341800","355600","366400","367500","366900","368000","360200","346200","333400","322300","317000","318600","336000","339700","324250","322450","324550","328350","334900","342450","","357850","","","","","","","","",""
"HFAMDB_837","25_29","FEMALE","BLR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","381700","394200","410300","414727","425000","431000","432200","429800","422200","408400","384600","371600","360800","355500","346800","343000","344300","347500","346000","347436","347150","346841","348479","351423","354849","360030","366915","377110","388670","372313","378360","383103","383388","380485","375179",""
"HFAMDB_837","25_29","FEMALE","BEL","339500","335500","332100","328400","324400","322900","323300","323900","322400","318100","314400","305400","297900","295200","295600","293600","287000","279200","274900","274600","279000","294600","316200","332400","339000","353800","358800","361000","363500","365600","367600","365300","371300","373100","376600","384200","388100","389600","392700","394800","395400","393500","389200","383200","375200","367800","362779","360965","354894.5","348517","340108","331636","325998","323835","324570.5","329080","335383","340226","343610","345706","346448","349328","350988","354694","357715","360954",""
"HFAMDB_837","25_29","FEMALE","BIH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","184200","190700","196000","201900","204200","207000","208700","","","","","","","","","","","","","","","","","","","136282","136162","116659","","116384","",""
"HFAMDB_837","25_29","FEMALE","BGR","343300","343500","343400","351000","335000","336300","329000","323500","324100","326300","327000","324400","318800","308800","296900","283700","282100","279700","280300","282400","286300","294700","304000","312900","324700","328300","339900","337900","335400","330100","323800","320200","318500","314500","310800","300300","300300","304800","302600","299800","295900","290000","266900","264100","269200","275400","281600","287000","289400","291800","296116","281036","285522","288092","286405","282587","278323","273653","269088","263966","258725","246148","235742.5","235814","235732","",""
"HFAMDB_837","25_29","FEMALE","HRV","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","183200","180900","177100","177700","175500","173600","172500","172500","172400","172300","169600","163700","166500","164000","166100","159300","145831","147800","148800","150500","152748","153938","154755","154955","154259","152909","150143","138551","136760","133675","129115","126367"
"HFAMDB_837","25_29","FEMALE","CYP","","","","","","","","","","","","","","","20900","21200","21700","21500","22400","23100","24300","","","","25400","","","","","","","","","","","","","","","","","","","","","","","","","25170","25103","25899","25913","25921","26648","28215","29278","30810","32633","34517","35864","37698","38044","36705","35998","35573","35808"
"HFAMDB_837","25_29","FEMALE","CZE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","341000","326400","321800","318500","325900","335600","338700","341800","340500","335900","334900","339700","350600","368200","391119","414223","431598","439809","445088","441444","429736","413452","398393","385908","372270","362832","351537","347363","343872","341396","338490","336219"
"HFAMDB_837","25_29","FEMALE","DNK","159600","157400","153900","152200","149600","146900","144500","142200","140700","139900","140000","140900","141900","144500","146900","149100","151900","156400","162700","171500","182600","188300","199500","206300","206300","204600","195300","188900","185100","183400","182400","182000","182000","181300","180700","181000","181900","183300","186000","190000","194600","200300","204500","205000","200900","196400","191800","188900","187800","188461","189868","189266","183828","179263","174677","168883","162752","160230","157405","155553","154126","155686","157505","161665","166997","173305",""
"HFAMDB_837","25_29","FEMALE","EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58200","58300","59000","59344","59900","60400","60600","60000","58695","56959","54399","51440","49047","47684","47129","47281","47664","47708","47454","48670","48055","47595","47260","46865","46450","46050","45805","45965","46355","46565","46537","47174","47051","47266","47351",""
"HFAMDB_837","25_29","FEMALE","FIN","160700","159600","158200","157600","157500","157700","157200","155600","151900","147100","143200","140500","140100","142600","146200","146300","149800","153300","152400","151500","156100","166200","180400","198400","211800","218800","217100","211600","205800","201100","197900","196400","195000","192400","189800","187500","185400","183800","184000","184700","184500","184200","183700","181900","177900","172700","167100","160600","153604","149502","149109","150657","153894","157990","160853","161663","161770","162451","164415","166656.5","167983","168125","166983","165818","165556","",""
"HFAMDB_837","25_29","FEMALE","FRA","1632700","1608200","1589800","1577900","1570100","1572500","1581200","1590700","1591000","1582100","1560900","1528500","1511700","1502900","1487300","1463000","1425000","1394700","1391400","1407200","1448500","1605600","1758800","1897900","2031200","2129500","2137200","2128900","2106300","2091800","2074500","2072900","2092700","2094800","2099300","2098500","2103300","2103400","2118100","2127400","2158400","2160900","2157200","2142400","2127700","2122700","2128500","2143300","2145500","2101053","2061963","1997772","1946955","1902898.5","1878686","1890855","1923953","1957975","1971298","1974506","1966458.5","1952688","1938124","1940702.5","1944688","",""
"HFAMDB_837","25_29","FEMALE","GEO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","202800","207700","214400","217288","222100","228100","234400","240100","241600","237400","234600","228900","214350","199550","191000","183000","176450","171550","167100","162700","159950","158700","158150","158850","161750","164650","165400","166000","168400","174800","176400","178300","178500","147800","138600",""
"HFAMDB_837","25_29","FEMALE","DEU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3351500","3403900","3431400","3427100","3371500","3279300","3160700","3004000","2815200","2627900","2478656","2367811","2309826","2302387","2322645","2363810","2410893","2443627","2459976","2456994","2444777","2440545","2458088","2452724","2493847","2551887",""
"HFAMDB_837","25_29","FEMALE","GRC","304500","317800","332100","345000","354000","362300","368500","372700","375500","378400","377800","378100","375600","372300","364200","353800","338600","321000","303700","288200","261800","257600","288600","302200","308800","310800","311200","309800","309300","310000","320200","329500","334100","338800","344800","351000","351800","353000","355200","358000","361500","362055","368217","374136","380045","385913","391534","396792","401656","405988","409380","411478","411983","411727","408371","405006","402164","396336","388927","379739","365342","347873","341473","320867","309195","301189",""
"HFAMDB_837","25_29","FEMALE","HUN","411500","409500","403300","397300","395900","394400","391300","379000","375100","370100","363800","357900","353400","350000","348500","349900","352800","357100","361700","367800","367000","364500","366100","372900","380000","390700","406500","416100","423200","436300","444100","450500","448900","436400","412200","384200","359700","340500","327200","317900","303887","301252","306220","317043","328357","338955","347603","352475","354113","362720","382997","393675","407578","417523","417957","406954","392666","377382","362249","349065","339315","333419","300191","298010","297617.5","298306","299547"
"HFAMDB_837","25_29","FEMALE","ISL","5600","5500","5500","5500","5600","6000","6100","6200","6200","5600","5900","5800","5700","5600","5600","5500","5600","5800","6100","6400","6700","6900","7200","7500","7800","8100","8400","8600","8700","8800","9000","9300","9600","9900","10100","10300","10300","10400","10700","10800","10800","10900","10900","10700","10400","10100","9800","9722","9952","10094","10353","10680","10555","10178","10357","10600","10975","11357","12080","12014","11565.5","11263","11095.5","11109.5","11282.5","11591","11997"
"HFAMDB_837","25_29","FEMALE","IRL","100200","98800","96300","93900","91300","88600","85800","83200","80200","77900","75400","73100","73300","73700","74000","74200","74300","76400","78300","80300","82600","85300","88700","92200","93400","96200","105300","109400","113500","117800","119600","121700","124000","126400","127300","128500","129400","127800","126600","121500","117000","125700","125500","123800","124200","126500","129700","132460","135794","139267","143336","149650","156593","159318","164340","173515","183826","200410","207287","208786","208786","187764","177729","165865","","",""
"HFAMDB_837","25_29","FEMALE","ISR","","","","","","","","","","","","","","","","","","","","","77500","86400","98700","110500","119100","141700","148400","152900","157400","163100","166600","166400","165600","158300","161400","162200","161800","161500","161700","162700","167000","177100","182900","188000","194200","201800","206900","216700","226400","236400","246796","255921","262962.5","267456.5","270184.5","271256","270609","270667","272894","281425","284624","286288","287934.0442","289064.2903","290488.4637","292746.1075",""
"HFAMDB_837","25_29","FEMALE","ITA","2005000","1998400","2009200","1999200","1989100","1989500","1992300","1977100","1959800","1950800","1931500","1902800","1893700","1909600","1938400","1981100","2004300","1989200","1953500","1892400","1816200","1803100","1854600","1883000","1960100","2036100","2060600","2021500","1970800","1935600","1920900","1919800","1925700","1962800","2000700","2040900","2089300","2142000","2200500","2269200","2334500","2334100","2320969","2333975","2328055","2301062","2268700","2244613","2226857","2209201","2182636","2153517","2066756","2016453","1960900","1886639","1843988.5","1802732","1775839","1750076","1730638","1648995","1628862","1625715","1629830","1615384",""
"HFAMDB_837","25_29","FEMALE","KAZ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","645900","658200","687400","700376","721500","745600","765000","772300","763500","739900","706600","670700","639000","598700","588400","556500","555000","549800","560400","575610","588922","592355","598225","606402","612664","619328","630322","644064","663399","703004","729772","760671","790170","812863","825829",""
"HFAMDB_837","25_29","FEMALE","KGZ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","144100","150400","160800","165200","172600","180600","187400","191100","191300","188800","184100","177600","170300","165400","163200","164500","170900","177800","192900","195813","198593","200772","203586","207280","210818","214174","216850","219511","224852","232716","241581","253810","267067","278068","285880",""
